runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer
26,3171,22649,10000,buffer: 0xb1285c0c7e266676
26,3204,27077,10000,buffer: 0x93ef289ecd8dbf16
26,3152,29641,10000,buffer: 0x5c6a85b29897d056
26,3114,31196,10000,buffer: 0xab5ad6f394c47c56
26,3209,33072,10000,buffer: 0x8f102887463ad356
26,3273,30157,10000,buffer: 0xc626254b6bc317f6
26,3104,22350,10000,buffer: 0x4f255f36436812d6
26,3153,34490,10000,buffer: 0xf582c1f915887c56
26,3105,21639,10000,buffer: 0x1c102ca7b6b3b026
26,3181,24350,10000,buffer: 0x544bbd2bdb451436
26,3182,22523,10000,buffer: 0x3ed0a0448e479e96
26,3208,23096,10000,buffer: 0xf588b239ca8afc56
26,3191,22209,10000,buffer: 0x9ae074c92a044516
26,3093,21576,10000,buffer: 0x94cabf479489a056
26,3095,24256,10000,buffer: 0x04d26c0399553ed6
26,3122,21918,10000,buffer: 0x9074fcb38af9a276
26,3253,30690,10000,buffer: 0xf9bb75824b2d6016
26,3174,28495,10000,buffer: 0xa51a8ddd8de18956
26,3131,28625,10000,buffer: 0xa49b497378abf556
26,3107,22189,10000,buffer: 0x4a0f46b4178248d6
26,3136,28657,10000,buffer: 0xc9c9de31b2b2afb6
26,3074,21473,10000,buffer: 0xb2ebf93564143c16
26,3159,30990,10000,buffer: 0xa615335e81b8ae16
26,3204,28061,10000,buffer: 0x73eaccd0739e4c56
26,3113,22097,10000,buffer: 0xe555e071eab8b796
26,3128,22441,10000,buffer: 0xf3d2cf5d04de73d6
26,3127,31720,10000,buffer: 0x34b01a719ffdbdd6
26,3108,30214,10000,buffer: 0x38f7ad732eb0d056
26,3204,30725,10000,buffer: 0x0e47016fe2c49b96
26,3132,23109,10000,buffer: 0xf61d2331d5807f16
26,3107,28838,10000,buffer: 0xc0bce3fd9d3a1626
26,3180,32430,10000,buffer: 0x05b3075361d5f256
26,3449,30886,10000,buffer: 0xc7cb50d60d7e9626
26,3194,24946,10000,buffer: 0xa16683e0f5557556
26,3262,32059,10000,buffer: 0x94c3c103485cfb26
26,3220,22258,10000,buffer: 0x104e3c6d3067f556
26,3147,22001,10000,buffer: 0x4a8efc1594a6c856
26,3127,21881,10000,buffer: 0x3715d4962f45f196
26,3098,21653,10000,buffer: 0x241b1edd16f6b916
26,3119,22118,10000,buffer: 0x0110fc88ac693dd6
26,3180,29392,10000,buffer: 0xa7069690a5fd2056
26,3148,21932,10000,buffer: 0xab6e87406202c916
26,3179,22139,10000,buffer: 0xf5f3ae5e3286aa56
26,3148,21984,10000,buffer: 0xa76509fa0f16ff56
26,3100,30555,10000,buffer: 0xe1ec08359a3719d6
26,3111,21660,10000,buffer: 0x53379bbfc9956616
27,3897,36743,10000,buffer: 0x3a335dc50072ddf3
27,3895,45364,10000,buffer: 0x19e0fe065d670053
27,3930,42219,10000,buffer: 0x223b0b36e5c50c13
27,3901,44525,10000,buffer: 0x368019c3ce600853
27,3900,47861,10000,buffer: 0x701d31b501d21583
27,3903,44582,10000,buffer: 0xcbbf256f91b205f3
27,4192,47883,10000,buffer: 0xcf52f21dd22df5d3
27,3905,46752,10000,buffer: 0x35ff3df7042a4093
27,4874,48126,10000,buffer: 0xbe4b53f4ae029bd3
27,3914,45870,10000,buffer: 0xb8f4be10c0eb4213
27,3924,37032,10000,buffer: 0x0ae216773cf10c13
27,3911,49417,10000,buffer: 0x0d4bb14612483d0b
27,3901,50925,10000,buffer: 0x175a1f92bb6a88d3
27,3900,45787,10000,buffer: 0x7fe36e34d9e18f33
27,3984,45882,10000,buffer: 0x3069d1dafa7808d3
27,3900,45850,10000,buffer: 0xc048fdffe93c41d3
27,3900,49059,10000,buffer: 0xabc466cf0fb98533
27,3899,47986,10000,buffer: 0xd70423ad97145df3
27,3910,44675,10000,buffer: 0x1bfd69e711baf0d3
27,4373,46124,10000,buffer: 0xd57d4ab10070fd53
27,3911,41641,10000,buffer: 0x003182143a11ddf3
27,3910,46106,10000,buffer: 0x393a150f3abb8c13
27,3915,49889,10000,buffer: 0x86edeae6e96c48d3
27,4048,47262,10000,buffer: 0x89dc9b0e11428653
27,3904,40394,10000,buffer: 0x56d23bcea3711153
27,3902,47313,10000,buffer: 0x5b5e44d29c8c9153
27,3918,39755,10000,buffer: 0x7c796f723fa2f293
27,3904,44556,10000,buffer: 0xde986293ebc5e853
27,4107,62277,10000,buffer: 0x8c677c64eb871153
27,3916,45827,10000,buffer: 0x5cfb7939087ac593
27,3917,46296,10000,buffer: 0x58096f3ec19106d3
27,4893,45469,10000,buffer: 0xe747ace7a333e853
27,3897,35092,10000,buffer: 0xe41b89f4b53f6353
27,4875,45814,10000,buffer: 0x837c9f22bedf0093
27,3911,45054,10000,buffer: 0x39f568f1e9ea7253
27,5023,55933,10000,buffer: 0x03c530744676aa53
27,3912,34692,10000,buffer: 0xa2751ef64230942b
27,3912,46800,10000,buffer: 0x6167d6d7578dcd53
27,4235,45222,10000,buffer: 0x660fbc178330ce33
27,3900,49722,10000,buffer: 0x979cf707329d3793
27,3917,37481,10000,buffer: 0x1cb46d8c23298113
27,4879,43567,10000,buffer: 0x25e81a2abc5e9153
27,3914,44485,10000,buffer: 0xc9c05319680adb33
27,3910,45358,10000,buffer: 0x0426c95caa0c5bd3
27,3903,44634,10000,buffer: 0xcd3fe310cbbbe583
27,3903,46981,10000,buffer: 0x54ec7143d6105883
27,3900,46732,10000,buffer: 0x77bca764227d2553
27,3899,48117,10000,buffer: 0x14e1109fc1c0fcd3
27,3910,45017,10000,buffer: 0xfb26435aadca1c53
27,3897,47663,10000,buffer: 0x8bc629537580e313
27,3909,49838,10000,buffer: 0xf6a55fd10f86fc1b
27,3914,46985,10000,buffer: 0x2948bd05d5a2c4b3
27,3921,42338,10000,buffer: 0xd1e4262ac3f88753
27,3905,42777,10000,buffer: 0x7d8d3afedd2014f3
27,3908,39983,10000,buffer: 0xbfd56bc09415dad3
27,3932,47178,10000,buffer: 0xfdc72fd109007d53
27,3903,44621,10000,buffer: 0x0c15850e4eaff613
27,3904,45884,10000,buffer: 0x5e122a9db4341b93
27,3909,47202,10000,buffer: 0x7e94ee636e357953
27,3908,45456,10000,buffer: 0x1a4192b5e812b613
27,3959,46820,10000,buffer: 0x1a342a3177893073
27,3906,38065,10000,buffer: 0x7bc0e20ce3325df3
27,4297,44500,10000,buffer: 0xa36fa027773e2e53
27,4093,45703,10000,buffer: 0x438f507dbf5bc9d3
27,3902,48307,10000,buffer: 0x447141b00755a3d3
27,3899,40403,10000,buffer: 0x49f2a65eb90b6fa3
27,4250,49479,10000,buffer: 0x066cda9fae934d53
27,3902,48950,10000,buffer: 0xaf03c080d5ac3b13
27,3897,45563,10000,buffer: 0x2122cdf5847c0093
27,3897,40708,10000,buffer: 0xc0018f96a4d34c53
27,3922,46240,10000,buffer: 0xb0a7d6366685bd53
27,3925,39806,10000,buffer: 0xc2a08f539542f833
27,4272,45863,10000,buffer: 0x71c540a3ed1bc153
27,3911,43260,10000,buffer: 0x68447f0f2c29dad3
27,3908,44983,10000,buffer: 0x6c13e318d5d641d3
27,3911,45067,10000,buffer: 0x681d48a73344f553
27,3902,47329,10000,buffer: 0xabf3e5b0239cd593
27,3914,40478,10000,buffer: 0x47aaa0a0cf57cd53
27,3905,45633,10000,buffer: 0x6b1558f613a4b293
27,3908,45747,10000,buffer: 0xed1eb9e7b01eb793
27,3900,45619,10000,buffer: 0x8e86c9bccc09d113
27,3976,47631,10000,buffer: 0xa3f6894e1c62c8d3
27,3904,38250,10000,buffer: 0x601ce95f5e81f953
27,3899,42931,10000,buffer: 0xfba1268fd14ec613
27,3913,43055,10000,buffer: 0x35af8414806c4093
27,4886,44924,10000,buffer: 0x7570d8e4840d4c53
27,3921,41002,10000,buffer: 0x7247a20c0a1e05b3
27,3943,36485,10000,buffer: 0xee45bcd637cf5c53
27,3903,42411,10000,buffer: 0xba6b874a0c4713e3
27,4880,43189,10000,buffer: 0x6f681a82ea783fd3
27,4874,43431,10000,buffer: 0x04917b91847a4893
27,3903,45815,10000,buffer: 0xc7ae1de61be65df3
27,4880,50789,10000,buffer: 0xe3602435e810cf53
27,3911,40505,10000,buffer: 0x57e2e8eec267aab3
27,4883,47766,10000,buffer: 0xbdc25f3a9b514e53
27,3928,44490,10000,buffer: 0x8375b6a075eda953
27,3910,39790,10000,buffer: 0x5a5fadd0b6b8f5d3
27,3963,63195,10000,buffer: 0x11539cce0a8414bb
27,3904,37436,10000,buffer: 0x646f764b02f72953
27,5617,40231,10000,buffer: 0xf3f1fc2d0b35c213
28,3900,35267,10000,buffer: 0xdf0b040c0ed2da24
28,3896,42156,10000,buffer: 0xe3b43c2e64a96984
28,3899,41425,10000,buffer: 0xa9b787dde27c0ae4
28,3938,40469,10000,buffer: 0xe4a7571a87def3a4
28,3898,41125,10000,buffer: 0x2ae384641a304324
28,3899,39618,10000,buffer: 0x7f49f7ad61ed37e4
28,3896,39766,10000,buffer: 0x4f0bfb764e1a9b64
28,3898,42425,10000,buffer: 0x3160b39d39089d64
28,4871,50363,10000,buffer: 0xf9f17f6b2a4305a4
28,4874,42777,10000,buffer: 0x8db4b4f79ff08324
28,4909,48341,10000,buffer: 0x1f6129e55609eb74
28,4547,40857,10000,buffer: 0xc52bc0381ae08aa4
28,4870,47041,10000,buffer: 0xadefa5dfd86eaca4
28,4870,48311,10000,buffer: 0x1628fe4b5f9733a4
28,3898,39803,10000,buffer: 0x03c74f18e2b74264
28,3897,35123,10000,buffer: 0xa0960827c85656a4
28,3906,40902,10000,buffer: 0xb7ed81de47ffd0b4
28,3898,40913,10000,buffer: 0x8f0c879cd798eea4
28,3899,39865,10000,buffer: 0x456d201f64740354
28,3898,42320,10000,buffer: 0xc2029f22ec14cfa4
28,3902,42567,10000,buffer: 0xfa8c95ad7283cfa4
28,3929,35592,10000,buffer: 0xbd6e15249e80bb24
28,3901,45036,10000,buffer: 0xa4aedbb405686ba4
28,3900,39945,10000,buffer: 0xeb915f02fce41dc4
28,3901,35617,10000,buffer: 0xc4d7f8009683dfc4
28,3922,43917,10000,buffer: 0x3af5615a63c824a4
28,4039,43004,10000,buffer: 0xc1291e65f2582ca4
28,3912,40987,10000,buffer: 0x17d51d134d316fb4
28,3909,41645,10000,buffer: 0x4cd01d434fde07a4
28,4871,45181,10000,buffer: 0xa337de7d29c0ec44
28,3898,41012,10000,buffer: 0x0ad21f4da9cc63a4
28,3922,42451,10000,buffer: 0x6968626715ae87a4
28,3905,42471,10000,buffer: 0xf81700ac660b5a24
28,3900,40457,10000,buffer: 0x4d5603f65a932984
28,3900,41660,10000,buffer: 0xe114dd76e479dfa4
28,3899,40543,10000,buffer: 0xa941e198bcde9b64
28,3926,40048,10000,buffer: 0x1a683209b0c80164
28,4885,46518,10000,buffer: 0xde58788816269604
28,4868,44726,10000,buffer: 0x9f509abcd7e65824
28,4888,44356,10000,buffer: 0xd2208977491d0ae4
28,4871,45358,10000,buffer: 0x8dd066378cfd45a4
28,4871,46162,10000,buffer: 0x63577d6efdafd354
28,4873,43888,10000,buffer: 0x6c54069369ad2984
28,3897,41836,10000,buffer: 0xba685b0d87d08624
28,3899,39873,10000,buffer: 0x4c0e440c60245684
28,3933,39940,10000,buffer: 0x8100c14099ce9624
28,4871,46786,10000,buffer: 0xab154a70e8f8f8c4
28,4875,44653,10000,buffer: 0x0e2a18b2d796fd24
28,4874,44020,10000,buffer: 0x494925dfdec840e4
28,4870,46346,10000,buffer: 0xf6b615cdb27d1964
28,3898,40118,10000,buffer: 0xa120d60d5bc7c644
28,4871,43996,10000,buffer: 0xc3fd209bbd8cc2e4
28,3903,42846,10000,buffer: 0x40505af4c98429a4
28,3898,40064,10000,buffer: 0xd8169b5f7e871ba4
28,4873,44777,10000,buffer: 0xf9cffbe1ef09cfa4
28,4870,43542,10000,buffer: 0x42664ec3917c9a24
28,4873,46111,10000,buffer: 0xad4559c9b6b49484
28,3901,40454,10000,buffer: 0x23716f8da9d7de34
28,3925,40893,10000,buffer: 0x4d92cc685c452944
28,4870,46758,10000,buffer: 0x01aa29175aa2a4a4
28,3926,43187,10000,buffer: 0x8ff6d9c405a7dd64
28,3904,42940,10000,buffer: 0x1f881a43a07bda24
28,3898,40877,10000,buffer: 0x66c7eadc794533a4
28,3903,40013,10000,buffer: 0x39a9d1e8dfc83be4
28,3916,41207,10000,buffer: 0x036d5a5bcab26824
28,3919,40013,10000,buffer: 0x89a864e8953f2ca4
28,3967,41306,10000,buffer: 0x7e899477e5d066a4
28,3912,41886,10000,buffer: 0x0e6aac56ddac1b64
28,4884,45190,10000,buffer: 0x86c612d978ada1e4
28,3907,41901,10000,buffer: 0x4204bab52613b124
28,3899,38927,10000,buffer: 0x42a361071d6d63a4
28,4888,45262,10000,buffer: 0xcbd622cd3379f124
28,3952,41114,10000,buffer: 0xc88f6626888a2864
28,3916,42067,10000,buffer: 0x1715d7acd9fdf3a4
28,3909,45642,10000,buffer: 0x87b76c39498d7064
28,3911,44492,10000,buffer: 0x269276fcc51240e4
28,3910,45412,10000,buffer: 0x6d2a3ff02e9b4424
28,3899,40480,10000,buffer: 0x1db6dbad8482c264
28,3910,44561,10000,buffer: 0xeb7a6564cc4796a4
28,3898,46605,10000,buffer: 0x2236c1a1fae70004
28,3926,40608,10000,buffer: 0x44359ad64fc2e8b4
28,3918,46308,10000,buffer: 0x7ba9fc40ecc0e1a4
28,4218,36307,10000,buffer: 0xf6f0aa904bc2c8a4
28,3909,45546,10000,buffer: 0x7e2a2793db991644
28,4875,50244,10000,buffer: 0x6715f10d21f45964
28,4872,42843,10000,buffer: 0x47a970122b7633a4
28,3899,47431,10000,buffer: 0xefb5549e1ec66984
28,3898,39615,10000,buffer: 0x0aae2065fc574424
28,3930,45019,10000,buffer: 0xe2cd1cfd20cb4fa4
28,3916,39781,10000,buffer: 0x56ebe632ac206ba4
28,3899,41486,10000,buffer: 0xd9ee514fe15af924
28,3908,41884,10000,buffer: 0x286b7088c76d54e4
28,3917,40952,10000,buffer: 0xb6ef5f51e1ca42a4
28,3899,35277,10000,buffer: 0xca4d2168b1dcf1e4
28,3903,36308,10000,buffer: 0xc454d601a93738a4
28,3903,39884,10000,buffer: 0x12d8d52000e497a4
28,3904,40175,10000,buffer: 0x9c9581c8797b9264
28,3903,39106,10000,buffer: 0xdf7e2d4f2d26468c
28,3897,35740,10000,buffer: 0xb0d3754b9099f54c
28,4035,43147,10000,buffer: 0x8b13e33c6c8e63a4
29,3260,29012,10000,buffer: 0x2578b44ba1d7b990
29,3266,29505,10000,buffer: 0x1539fa3995f19a90
29,3294,28778,10000,buffer: 0xd17ac03cabdb8790
29,3265,28586,10000,buffer: 0x4a567b35e36ccd50
29,3264,31605,10000,buffer: 0xa5bc2efb7eb64b90
29,3264,29762,10000,buffer: 0x61c0a04c4bfdeb50
29,3297,29326,10000,buffer: 0x8a7a1f13a121c890
29,3284,29695,10000,buffer: 0x91de83a48cf5ee90
29,3276,28614,10000,buffer: 0x5a61a9acf3e645b0
29,3274,35028,10000,buffer: 0xfaa3e204e3d16b50
29,3275,35922,10000,buffer: 0x40118814015d5a90
29,3279,34602,10000,buffer: 0xed64107886830b90
29,3338,34581,10000,buffer: 0x8268761affe5dfd0
29,3405,36328,10000,buffer: 0x57e00a05c3a39670
29,3264,28635,10000,buffer: 0x0279f933426f2ac0
29,3266,28654,10000,buffer: 0x9169f2928bb31500
29,3266,31045,10000,buffer: 0x7dbff91f94fe8790
29,3274,29202,10000,buffer: 0x5a15fb16814b85b0
29,3276,28693,10000,buffer: 0x1c0f1a51a43985b0
29,3264,30479,10000,buffer: 0x44950bbc87c95fd0
29,3275,29436,10000,buffer: 0x6d5ccdd0bd073090
29,3277,28734,10000,buffer: 0x10f2b35163d1fe10
29,3277,32038,10000,buffer: 0x566eb72206a6eff0
29,3324,28697,10000,buffer: 0x597e1c8546cd2590
29,3275,28921,10000,buffer: 0x06333c318faa1110
29,3263,29356,10000,buffer: 0x5bc5859eca8e6c50
29,3281,29024,10000,buffer: 0xa95d748d62820790
29,3272,28709,10000,buffer: 0xbca19fffd4befe10
29,3313,32307,10000,buffer: 0x609e1305eba0fe10
29,3287,28705,10000,buffer: 0x4a7f5c5db32aeb50
29,3285,29480,10000,buffer: 0x3da9d5bf653daf10
29,3265,29574,10000,buffer: 0x30b6b12e44b345b0
29,3274,29930,10000,buffer: 0xdd5425ea27a84890
29,3278,29020,10000,buffer: 0x46fe34abbbe96d90
29,3276,29039,10000,buffer: 0x6d8423f58b61c6b0
29,3276,28943,10000,buffer: 0xec3b5a205f79e0d0
29,3279,29733,10000,buffer: 0xac3c8c08afed7690
29,3264,32510,10000,buffer: 0x7b57f9cd5dadd310
29,3264,30064,10000,buffer: 0xda4d70300eafb090
29,3489,33520,10000,buffer: 0x871af74ce4ef5710
29,3276,32587,10000,buffer: 0x5e807cd9a4995c10
29,3268,30216,10000,buffer: 0x61a096354e4531d0
29,3280,30651,10000,buffer: 0xf703f36bb680c390
29,3285,31546,10000,buffer: 0x87963b35bc2531d0
29,3276,30437,10000,buffer: 0xe81a8e80d2ce3490
29,3273,30711,10000,buffer: 0x236c1421144cc6f0
29,3264,31460,10000,buffer: 0xb7a11a00bde10150
29,3275,29150,10000,buffer: 0x48d5fd27e4345e20
29,3289,31175,10000,buffer: 0x037d29b8cde3f290
29,3278,29632,10000,buffer: 0x4f1fcb8c1d48a990
29,3274,28752,10000,buffer: 0xb2239fa8576ec010
29,3282,28772,10000,buffer: 0xc736daac57fedfd0
29,3351,30846,10000,buffer: 0xed70e7193e750f90
29,3333,29315,10000,buffer: 0xaa9f24308a6b5210
29,3286,28744,10000,buffer: 0x39596f4f6e938a90
29,3280,29980,10000,buffer: 0x3e6a9c3170ca8b90
29,3286,28665,10000,buffer: 0x7868d743ebfa0110
29,3266,28713,10000,buffer: 0x283fbb2af60c0790
29,3274,32230,10000,buffer: 0xa59c6f04dd4b02d0
29,3271,29042,10000,buffer: 0x36c317c407205710
29,3266,29297,10000,buffer: 0xaab8be3378e4fb90
29,3278,30035,10000,buffer: 0xa3d64898d9d80910
29,3335,29302,10000,buffer: 0x9e36b324b93bb090
29,3330,30522,10000,buffer: 0xa1c8f40c9d3d1050
29,3307,31438,10000,buffer: 0x9ed1257540c62de0
29,3276,29120,10000,buffer: 0x1cdbe8f910dc6490
29,3276,29057,10000,buffer: 0xebf1c35d9a9c8000
29,3276,29963,10000,buffer: 0xf2fa91bd2917b190
29,3307,29550,10000,buffer: 0x9ce7d220d338a5d0
29,3274,31671,10000,buffer: 0x674cf8cf2bf4f790
29,3275,32167,10000,buffer: 0xb235890fdf366130
29,3273,30073,10000,buffer: 0x6efd7500eaace490
29,3277,28800,10000,buffer: 0x2afdaba40a3dfb90
29,3340,29728,10000,buffer: 0x02a36c5b6da46c50
29,3286,29118,10000,buffer: 0x5d51adc5d9433a10
29,3275,29067,10000,buffer: 0x841e97bf76093540
29,3286,33155,10000,buffer: 0x4ec2266981edf920
29,3369,41005,10000,buffer: 0x2afce5633d687e10
29,3276,30675,10000,buffer: 0x2d31375935c60790
29,3278,29806,10000,buffer: 0x9fa730b09f1e2990
29,3283,29141,10000,buffer: 0x14236af75585cb90
29,3287,29411,10000,buffer: 0x63f2b54f8ee10c90
29,3320,32052,10000,buffer: 0xb878be4756e17790
29,3262,29689,10000,buffer: 0x00d44a73ceccc690
29,3276,28834,10000,buffer: 0x8fddcfecebb08e50
29,3275,29303,10000,buffer: 0xf44e2468f34e5110
29,3503,28871,10000,buffer: 0x997ea175ac21e190
29,3277,29921,10000,buffer: 0xa0f5537c963a5c10
29,3289,32868,10000,buffer: 0x724fb335fb233e50
29,3276,28684,10000,buffer: 0xeb4c3b7170608910
29,3286,29337,10000,buffer: 0x49f1e24f7a50c450
29,3275,29769,10000,buffer: 0xcdecf60b07a40ad0
29,3282,29288,10000,buffer: 0x7578ec2c721c0d50
29,3275,28879,10000,buffer: 0xdcdb190775ce7b90
29,3293,35010,10000,buffer: 0x337b37960ce5be10
29,3278,30899,10000,buffer: 0xefc1938ea81dd950
29,3285,29725,10000,buffer: 0xc4b51adf033ce210
29,3275,29653,10000,buffer: 0x78a8526452af28f0
29,3264,28662,10000,buffer: 0x9dfc4221e15ad390
29,3274,28718,10000,buffer: 0x6360168b93141f90
30,3896,34551,10000,buffer: 0x90ba281e409049af
30,3897,39902,10000,buffer: 0x3f10b032ae411fef
30,3895,42786,10000,buffer: 0x99ab84e0308249af
30,4868,44667,10000,buffer: 0x7bc743b15493552f
30,4870,44049,10000,buffer: 0x579031cb11a9288f
30,3899,40438,10000,buffer: 0xb0c8890103d4d96f
30,4872,43117,10000,buffer: 0x24b5ccd581c1d76f
30,3897,39877,10000,buffer: 0x2f5866844d3fb26f
30,3900,41436,10000,buffer: 0x7419a1aed860288f
30,4871,43588,10000,buffer: 0x3915fd6cb66ff36f
30,3972,37768,10000,buffer: 0x3280242ef15195ef
30,3899,41951,10000,buffer: 0xac1bc168d897981f
30,4867,43271,10000,buffer: 0xf2fdba2f5faeb26f
30,3897,44998,10000,buffer: 0xbe4c89b78c63ad6f
30,3898,40782,10000,buffer: 0x69856d887a4d7aef
30,3897,36405,10000,buffer: 0xb57fb65e51214cef
30,4869,40646,10000,buffer: 0x1669815cfcfcc9af
30,3899,41698,10000,buffer: 0x6857a1a3c617a22f
30,4872,43635,10000,buffer: 0x9323ad6de77e326f
30,3896,43247,10000,buffer: 0x34140d7e0fe212ef
30,4869,47492,10000,buffer: 0x19ad281d390dea2f
30,4874,43470,10000,buffer: 0xf438ca2c2e17902f
30,4871,43402,10000,buffer: 0xeac959160b88566f
30,3897,42555,10000,buffer: 0x59bc71ca3b81056f
30,4870,38444,10000,buffer: 0xdcffc4075df0250f
30,3893,36718,10000,buffer: 0x274a0f32b658ac5f
30,4877,44016,10000,buffer: 0xd4016e8a7e8fcb6f
30,4872,44231,10000,buffer: 0x797e25c0b0e88bef
30,3895,40124,10000,buffer: 0x076ce816e819e46f
30,4870,45334,10000,buffer: 0xccd079bde2e9ac6f
30,4869,42835,10000,buffer: 0xb5ba969deebe77af
30,3897,40082,10000,buffer: 0xab870f66833ed42f
30,3895,41201,10000,buffer: 0x4b1bbaf7c84189cf
30,3896,36902,10000,buffer: 0x51a0623097aa92ef
30,3897,37083,10000,buffer: 0x4b0b86ca60f14e6f
30,3897,44732,10000,buffer: 0xddf38a01be0874cf
30,4874,46532,10000,buffer: 0x54a59d054e98552f
30,3898,36787,10000,buffer: 0x1c0ff5e030a89a6f
30,3897,41171,10000,buffer: 0x003a2c787196166f
30,3894,37004,10000,buffer: 0x92cc1179b9d00bcf
30,3977,40886,10000,buffer: 0x853d17318c331a6f
30,3896,42443,10000,buffer: 0xf1afd46fb977066f
30,3901,39905,10000,buffer: 0xb66765c6a7d11a6f
30,4869,40830,10000,buffer: 0x42bbb6d90a83f16f
30,3895,37348,10000,buffer: 0x54853e8ad273b8ef
30,4870,43505,10000,buffer: 0x586ea3b9ffd81fef
30,3894,43816,10000,buffer: 0x931e89185a761fef
30,4879,45569,10000,buffer: 0xc074ab34c4d284af
30,4867,43827,10000,buffer: 0x88c621e8b7a3326f
30,3898,36718,10000,buffer: 0x99998343df05866f
30,3900,41107,10000,buffer: 0x416533e94b09b72f
30,4884,43554,10000,buffer: 0x1ec5776286ac166f
30,3898,42460,10000,buffer: 0x6e4986d9405ccb6f
30,4868,45359,10000,buffer: 0xfaeb0a6ccc3da88f
30,4871,46496,10000,buffer: 0xb08eff6854b7e76f
30,3899,36425,10000,buffer: 0xb4f2d3009a3d086f
30,3895,38186,10000,buffer: 0x6a704fb37e9645ef
30,3896,38792,10000,buffer: 0xd5ed4c1c488a566f
30,3898,40094,10000,buffer: 0x86a348fb73601baf
30,4866,46208,10000,buffer: 0x5df702c28a41ec2f
30,3899,40548,10000,buffer: 0x3d81b7dd2689e26f
30,3897,39811,10000,buffer: 0x73df7ac1d6dc4b6f
30,3898,37650,10000,buffer: 0xe9a08044e28e152f
30,3897,35502,10000,buffer: 0x6c702e0e5ac01eaf
30,3896,36450,10000,buffer: 0x2b16d49830972277
30,4872,41393,10000,buffer: 0x87aad595d3ab1fef
30,3899,36967,10000,buffer: 0x78b413af3211d06f
30,3894,39966,10000,buffer: 0x7be85605197310af
30,3899,44583,10000,buffer: 0xd0f3f9ac7b9003af
30,3902,40119,10000,buffer: 0x8369ca443da5e9ef
30,3897,39893,10000,buffer: 0x2e7fca472d1a576f
30,4176,42229,10000,buffer: 0x6a459695d5be7a2f
30,4869,43413,10000,buffer: 0x2ec98f898fc6e50f
30,3946,44595,10000,buffer: 0x93ef00baec144b8f
30,3908,38783,10000,buffer: 0x17007e1688099dff
30,4870,44657,10000,buffer: 0xe9a6a58fdea18cef
30,4866,42411,10000,buffer: 0x7e6c779313eb5e6f
30,3894,38196,10000,buffer: 0x3b83bbaa35cdd52f
30,3899,36752,10000,buffer: 0xe7a8264fa27de76f
30,3895,40200,10000,buffer: 0x937d885cb62db72f
30,3896,37616,10000,buffer: 0x7d003b12059214ef
30,4670,45018,10000,buffer: 0xf10ba61ac5c7984f
30,4867,43699,10000,buffer: 0x684e12ddcb5ceb2f
30,3895,41876,10000,buffer: 0x74651da1ecb2866f
30,3892,40685,10000,buffer: 0xf2f2f17b1e6a293f
30,3897,36823,10000,buffer: 0x4b4cf534fb197aef
30,3896,41333,10000,buffer: 0xc6ea6c1240443aef
30,3894,40017,10000,buffer: 0xedd810e79da0546f
30,3895,51545,10000,buffer: 0x60f1e95352aeabef
30,3894,42419,10000,buffer: 0x48fe67de6f8284ef
30,3897,40101,10000,buffer: 0xbcfa72f97bc110af
30,3895,42458,10000,buffer: 0x2a8165ac06a8756f
30,3964,50879,10000,buffer: 0xba6dab7e1effe9ef
30,4872,43182,10000,buffer: 0xa2187f9c46c48d6f
30,4870,46082,10000,buffer: 0x38fba0c546809abf
30,4868,52382,10000,buffer: 0x734149d2279a9947
30,3897,39507,10000,buffer: 0x3ecaf545ef5bae0f
30,3909,40256,10000,buffer: 0xb28a37f25048b24f
30,4872,43931,10000,buffer: 0xaca0d5d4a37aaeef
30,3896,34656,10000,buffer: 0x23e91c407ad2288f
31,3895,37084,10000,buffer: 0x7bedd363378f2fb7
31,3911,46575,10000,buffer: 0xac82265fdc03eef7
31,4870,51017,10000,buffer: 0xb287b803eac8ae37
31,3896,50042,10000,buffer: 0x2185a286afe6eef7
31,4873,54745,10000,buffer: 0xc4cb985cb61bafb7
31,3894,46716,10000,buffer: 0x1b224f793d781417
31,3897,44376,10000,buffer: 0xd9475ace91b3b077
31,3893,44740,10000,buffer: 0xf52620813cfe14b7
31,3899,45663,10000,buffer: 0x33027473d6e96747
31,3896,44749,10000,buffer: 0xef6ba7e3cd330d37
31,3902,45284,10000,buffer: 0xa6c4c907e346a977
31,3911,47110,10000,buffer: 0x1bc1bce2d6fe0d37
31,3909,46523,10000,buffer: 0x1a4a1f285f0b26b7
31,3907,39657,10000,buffer: 0x4ba4a22e6d503437
31,4879,44257,10000,buffer: 0x5772d4430c043cf7
31,3931,44716,10000,buffer: 0x100fe90da4c326d7
31,4882,44732,10000,buffer: 0x67e045794230d037
31,4027,47079,10000,buffer: 0x4cff33813b9deef7
31,3911,44495,10000,buffer: 0x97ea59bd1e729e77
31,3910,45546,10000,buffer: 0xfb9fdb685b28ed27
31,3909,48050,10000,buffer: 0x3d1f888c5d938d37
31,3969,41217,10000,buffer: 0x3d6134d006807d27
31,3908,43877,10000,buffer: 0xafef4392d1574237
31,3901,42371,10000,buffer: 0x7023c8d148036137
31,3901,39757,10000,buffer: 0xfe67e0933af43077
31,4874,38404,10000,buffer: 0x2c2bfac29a4a8d37
